0,2020-11-25 13:57:18,124.01,47.09,213.92,"1,777.99","3,170.75"
0,2020-11-25 13:57:22,124.01,47.09,213.93,"1,777.99","3,170.75"
0,2020-11-25 13:57:25,124.01,47.08,213.93,"1,777.99","3,170.75"
0,2020-11-25 13:57:28,124.01,47.09,213.93,"1,777.99","3,170.75"
0,2020-11-25 13:57:32,124.01,47.09,213.95,"1,777.99","3,170.75"
0,2020-11-25 13:57:35,124.01,47.08,213.93,"1,777.99","3,170.75"
0,2020-11-25 13:57:39,123.99,47.08,213.94,"1,777.99","3,170.75"
0,2020-11-25 13:57:43,123.99,47.08,213.94,"1,777.99","3,170.75"
0,2020-11-25 13:57:46,123.99,47.08,213.90,"1,777.99","3,170.75"
0,2020-11-25 13:57:49,123.98,47.08,213.90,"1,777.99","3,170.75"
0,2020-11-25 13:57:53,123.99,47.08,213.90,"1,777.99","3,172.06"
0,2020-11-25 13:57:56,123.99,47.08,213.90,"1,777.99","3,172.06"
0,2020-11-25 13:57:59,123.99,47.09,213.90,"1,777.99","3,172.06"
0,2020-11-25 13:58:03,123.99,47.09,213.90,"1,777.99","3,172.50"
0,2020-11-25 13:58:06,123.99,47.10,213.90,"1,777.99","3,172.07"
0,2020-11-25 13:58:09,123.99,47.10,213.89,"1,777.99","3,172.59"
0,2020-11-25 13:58:13,123.99,47.10,213.88,"1,777.51","3,172.59"
0,2020-11-25 13:58:16,123.99,47.10,213.88,"1,777.51","3,172.59"
0,2020-11-25 13:58:19,123.99,47.10,213.87,"1,777.51","3,172.59"
0,2020-11-25 13:58:22,124.00,47.10,213.88,"1,777.51","3,172.51"
0,2020-11-25 13:58:26,124.00,47.10,213.89,"1,777.51","3,172.51"
0,2020-11-25 13:58:30,124.00,47.10,213.89,"1,777.51","3,172.51"
